simulation_unit_id,background_realization_id,split,truth_state,evidence_plane,gap_quality_regime,primary_metric_eligible_by_design,n_samples,duration_s,red_noise_alpha,positive_pair_qpp_fraction,true_period_sampling_spec,true_period_materialized,background_noise_materialized,synthetic_series_materialized,afino_execution_allowed_now,heldout_access_allowed_now,split_rank_sha256,challenge_rank_sha256
F3BBG_N015_A0_Q001_R024:POS:PRIMARY,F3BBG_N015_A0_Q001_R024,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,c988979255798532c727389714038a58400b76a07bb910f106e1683b55950b8f,79730d175df6631f7e4f28aa1359d99491525611e4ac3dda2afca073e8e4690b
F3BBG_N015_A0_Q001_R025:NULL:PRIMARY,F3BBG_N015_A0_Q001_R025,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,0a607ad61b2fb5428e5406284a8ae7db92635b5f310fd8d3529e76456d16dff2,e3166ec7e042d3db929556dabf481f3e5c7a5ca88c21c8f460b669188c08b992
F3BBG_N015_A0_Q001_R025:POS:PRIMARY,F3BBG_N015_A0_Q001_R025,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,0a607ad61b2fb5428e5406284a8ae7db92635b5f310fd8d3529e76456d16dff2,e3166ec7e042d3db929556dabf481f3e5c7a5ca88c21c8f460b669188c08b992
F3BBG_N015_A0_Q001_R026:NULL:PRIMARY,F3BBG_N015_A0_Q001_R026,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,false,e0978ec039a9ecaf2380dcb134a418bbf8040bfa462f018d8ed29416800525f8,5165126587f696a9b8fcf24a5d9a485f39e1119e35d36b1ebccedd3800b80a2b
F3BBG_N015_A0_Q001_R026:POS:PRIMARY,F3BBG_N015_A0_Q001_R026,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,e0978ec039a9ecaf2380dcb134a418bbf8040bfa462f018d8ed29416800525f8,5165126587f696a9b8fcf24a5d9a485f39e1119e35d36b1ebccedd3800b80a2b
F3BBG_N015_A0_Q001_R027:NULL:PRIMARY,F3BBG_N015_A0_Q001_R027,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,false,f20af1daa1db6ee08112d521127e49270458b3a6d4ce331c0f8a5e8d0f793eb0,9279116f1a0be1914ea659d8fee1ecbbd907916591ec2a011e1cb2025bf79cb7
F3BBG_N015_A0_Q001_R027:POS:PRIMARY,F3BBG_N015_A0_Q001_R027,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,f20af1daa1db6ee08112d521127e49270458b3a6d4ce331c0f8a5e8d0f793eb0,9279116f1a0be1914ea659d8fee1ecbbd907916591ec2a011e1cb2025bf79cb7
F3BBG_N015_A0_Q001_R028:NULL:PRIMARY,F3BBG_N015_A0_Q001_R028,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,72e5f85efd418943b2c45403daf31e765f50e0193c2e46f9b6d150bc606ab3f9,dcdad78f958822d85b30d1c32ad5cbb9dc575149aad7c5ddaec62e7be874cba4
F3BBG_N015_A0_Q001_R028:POS:PRIMARY,F3BBG_N015_A0_Q001_R028,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,72e5f85efd418943b2c45403daf31e765f50e0193c2e46f9b6d150bc606ab3f9,dcdad78f958822d85b30d1c32ad5cbb9dc575149aad7c5ddaec62e7be874cba4
F3BBG_N015_A0_Q001_R029:NULL:PRIMARY,F3BBG_N015_A0_Q001_R029,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,3eeea316f2b48c085035375825c707df7f687f600811797c3a1f7948f55732a1,5d231d951e9625ad5324aed84647d08b8ed7766371d25d8e6361032a6cd61556
F3BBG_N015_A0_Q001_R029:POS:PRIMARY,F3BBG_N015_A0_Q001_R029,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,3eeea316f2b48c085035375825c707df7f687f600811797c3a1f7948f55732a1,5d231d951e9625ad5324aed84647d08b8ed7766371d25d8e6361032a6cd61556
F3BBG_N015_A0_Q001_R030:NULL:PRIMARY,F3BBG_N015_A0_Q001_R030,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,916d560eda848ba598869f62825f1d0619aa64b973883397daf6ed62893d05c9,1ed13e256121523acf1544adb02f6d0632caa1f12d696c8a23e13ef355ac9ea5
F3BBG_N015_A0_Q001_R030:POS:PRIMARY,F3BBG_N015_A0_Q001_R030,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,916d560eda848ba598869f62825f1d0619aa64b973883397daf6ed62893d05c9,1ed13e256121523acf1544adb02f6d0632caa1f12d696c8a23e13ef355ac9ea5
F3BBG_N015_A0_Q001_R031:NULL:PRIMARY,F3BBG_N015_A0_Q001_R031,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,1d78107f7494556698551fe3d4cf7dd2ff078a77589514adf049365a0cdcd58d,3d58ddc6afed324fb39a3549f49c38b0883404abd1dfa14879932c8e89c19020
F3BBG_N015_A0_Q001_R031:POS:PRIMARY,F3BBG_N015_A0_Q001_R031,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,1d78107f7494556698551fe3d4cf7dd2ff078a77589514adf049365a0cdcd58d,3d58ddc6afed324fb39a3549f49c38b0883404abd1dfa14879932c8e89c19020
F3BBG_N015_A0_Q001_R032:NULL:PRIMARY,F3BBG_N015_A0_Q001_R032,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,false,be036fef229f93831901662e67d593410630a9740e1a5bcc7af93a54997d9bc6,da7861bf1ab15055ee33ce5ed5107d865074060cf927b137e209b23663e69dc1
F3BBG_N015_A0_Q001_R032:POS:PRIMARY,F3BBG_N015_A0_Q001_R032,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,be036fef229f93831901662e67d593410630a9740e1a5bcc7af93a54997d9bc6,da7861bf1ab15055ee33ce5ed5107d865074060cf927b137e209b23663e69dc1
F3BBG_N015_A0_Q001_R033:NULL:PRIMARY,F3BBG_N015_A0_Q001_R033,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,52236e7140ac1ed181675b25627c40cee4a6d785db93e154e342f2e4a6e57f1e,118fc3f8ddcd700bb3403afe051442ed653a87dc1eedd5523a84e1c482ad7113
F3BBG_N015_A0_Q001_R033:POS:PRIMARY,F3BBG_N015_A0_Q001_R033,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,52236e7140ac1ed181675b25627c40cee4a6d785db93e154e342f2e4a6e57f1e,118fc3f8ddcd700bb3403afe051442ed653a87dc1eedd5523a84e1c482ad7113
F3BBG_N015_A0_Q001_R034:NULL:PRIMARY,F3BBG_N015_A0_Q001_R034,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,6c0656317124a9d3853cd1146447afbadb85cce63ed4822a607de22ca4a88bf5,cec3952c1e7a3dfb6b8ae8807f1ddcc75154d8f6f0f948554f37d45abec5dbfa
F3BBG_N015_A0_Q001_R034:POS:PRIMARY,F3BBG_N015_A0_Q001_R034,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,6c0656317124a9d3853cd1146447afbadb85cce63ed4822a607de22ca4a88bf5,cec3952c1e7a3dfb6b8ae8807f1ddcc75154d8f6f0f948554f37d45abec5dbfa
F3BBG_N015_A0_Q001_R035:NULL:PRIMARY,F3BBG_N015_A0_Q001_R035,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,547b28c54b504dab0db90a1b2ee5fecf1f4b7bcd9dffc92124c47973a67eab5c,68b8e3d8579ec8fe354442ecc293d057c51ce186ca1a24f852672ccdca259c4f
F3BBG_N015_A0_Q001_R035:POS:PRIMARY,F3BBG_N015_A0_Q001_R035,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,547b28c54b504dab0db90a1b2ee5fecf1f4b7bcd9dffc92124c47973a67eab5c,68b8e3d8579ec8fe354442ecc293d057c51ce186ca1a24f852672ccdca259c4f
F3BBG_N015_A0_Q001_R036:NULL:PRIMARY,F3BBG_N015_A0_Q001_R036,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,80755dbbf81d418a5a6807f890fe2b00828359efbdce475f1d2950903a30c4af,fc2182fb960c580dffe2dbcb3919c5fb73b10442a034c06a9e8ad771e11e3dd1
F3BBG_N015_A0_Q001_R036:POS:PRIMARY,F3BBG_N015_A0_Q001_R036,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,80755dbbf81d418a5a6807f890fe2b00828359efbdce475f1d2950903a30c4af,fc2182fb960c580dffe2dbcb3919c5fb73b10442a034c06a9e8ad771e11e3dd1
F3BBG_N015_A0_Q001_R037:NULL:PRIMARY,F3BBG_N015_A0_Q001_R037,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,8efbf3c08a1fbd6b8f55b322163055591eb9a37d5f84b4bd51e6f2daf6ee1587,ed1b65d6739ae2ffc97e4a023c73f69fa1220f94a1c454094d3509b5da6bb5e5
F3BBG_N015_A0_Q001_R037:POS:PRIMARY,F3BBG_N015_A0_Q001_R037,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,8efbf3c08a1fbd6b8f55b322163055591eb9a37d5f84b4bd51e6f2daf6ee1587,ed1b65d6739ae2ffc97e4a023c73f69fa1220f94a1c454094d3509b5da6bb5e5
F3BBG_N015_A0_Q001_R038:NULL:PRIMARY,F3BBG_N015_A0_Q001_R038,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,8d58b8d03d2e86f794de8c187dac772842a855eed7c1fe7b848ad459cadcb05a,5d91acef8c4a665fbf45fbfe06f9bb1cd423b017a2d4ec103fb24ac84d1ada13
F3BBG_N015_A0_Q001_R038:POS:PRIMARY,F3BBG_N015_A0_Q001_R038,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,8d58b8d03d2e86f794de8c187dac772842a855eed7c1fe7b848ad459cadcb05a,5d91acef8c4a665fbf45fbfe06f9bb1cd423b017a2d4ec103fb24ac84d1ada13
F3BBG_N015_A0_Q001_R039:NULL:PRIMARY,F3BBG_N015_A0_Q001_R039,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,807a7c407503c23e0e50e4a6dc990684b5040e86e0b548e1482dec6fbb703375,82738079c09f7244caa2275f70544d125bdead9e5b9139e0e718e66db57ad109
F3BBG_N015_A0_Q001_R039:POS:PRIMARY,F3BBG_N015_A0_Q001_R039,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,807a7c407503c23e0e50e4a6dc990684b5040e86e0b548e1482dec6fbb703375,82738079c09f7244caa2275f70544d125bdead9e5b9139e0e718e66db57ad109
F3BBG_N015_A0_Q001_R040:NULL:PRIMARY,F3BBG_N015_A0_Q001_R040,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,6a1423749b58b849e87840fe47b989ea263eb64da71549914fb576765cd413cd,40c4c4c75b82cf13695cbcf451b7b275ad1301f3f5e662bcc6ef8be033af8b09
F3BBG_N015_A0_Q001_R040:POS:PRIMARY,F3BBG_N015_A0_Q001_R040,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,6a1423749b58b849e87840fe47b989ea263eb64da71549914fb576765cd413cd,40c4c4c75b82cf13695cbcf451b7b275ad1301f3f5e662bcc6ef8be033af8b09
F3BBG_N015_A0_Q001_R041:NULL:PRIMARY,F3BBG_N015_A0_Q001_R041,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,050fe92cf4f23c4b8e11c4920a63421cd7927129d3973c0e4455121d56811e5a,11f73f18555d8e936419a2b14fcc8d7b6bb422caa674da457ff5b4c6e7eb3c50
F3BBG_N015_A0_Q001_R041:POS:PRIMARY,F3BBG_N015_A0_Q001_R041,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,050fe92cf4f23c4b8e11c4920a63421cd7927129d3973c0e4455121d56811e5a,11f73f18555d8e936419a2b14fcc8d7b6bb422caa674da457ff5b4c6e7eb3c50
F3BBG_N015_A0_Q001_R042:NULL:PRIMARY,F3BBG_N015_A0_Q001_R042,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,false,fd30a319b516fd5a91a98f9754154e17e7389aecb7e794e1a26fd76bba2c15eb,5edfc2662849f84035ffd3aa4c1218bfeab103a7e3a1c3ad612761b6a682ab1f
F3BBG_N015_A0_Q001_R042:POS:PRIMARY,F3BBG_N015_A0_Q001_R042,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,fd30a319b516fd5a91a98f9754154e17e7389aecb7e794e1a26fd76bba2c15eb,5edfc2662849f84035ffd3aa4c1218bfeab103a7e3a1c3ad612761b6a682ab1f
F3BBG_N015_A0_Q001_R043:NULL:PRIMARY,F3BBG_N015_A0_Q001_R043,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,false,a9a899775c5bc5d0cee48fd94c2679af86a67d965d0090b7a464d52b499ba361,29807594084970d959e94e5c6c307c0e22177bbf06eeb6061cc87ca3c28c41a6
F3BBG_N015_A0_Q001_R043:POS:PRIMARY,F3BBG_N015_A0_Q001_R043,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,a9a899775c5bc5d0cee48fd94c2679af86a67d965d0090b7a464d52b499ba361,29807594084970d959e94e5c6c307c0e22177bbf06eeb6061cc87ca3c28c41a6
F3BBG_N015_A0_Q001_R043:NULL:INTERNALMASK,F3BBG_N015_A0_Q001_R043,HELDOUT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,false,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,false,a9a899775c5bc5d0cee48fd94c2679af86a67d965d0090b7a464d52b499ba361,29807594084970d959e94e5c6c307c0e22177bbf06eeb6061cc87ca3c28c41a6
F3BBG_N015_A0_Q001_R043:POS:INTERNALMASK,F3BBG_N015_A0_Q001_R043,HELDOUT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,false,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,a9a899775c5bc5d0cee48fd94c2679af86a67d965d0090b7a464d52b499ba361,29807594084970d959e94e5c6c307c0e22177bbf06eeb6061cc87ca3c28c41a6
F3BBG_N015_A0_Q001_R043:NULL:PEAKMASK,F3BBG_N015_A0_Q001_R043,HELDOUT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,false,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,false,a9a899775c5bc5d0cee48fd94c2679af86a67d965d0090b7a464d52b499ba361,29807594084970d959e94e5c6c307c0e22177bbf06eeb6061cc87ca3c28c41a6
F3BBG_N015_A0_Q001_R043:POS:PEAKMASK,F3BBG_N015_A0_Q001_R043,HELDOUT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,false,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,a9a899775c5bc5d0cee48fd94c2679af86a67d965d0090b7a464d52b499ba361,29807594084970d959e94e5c6c307c0e22177bbf06eeb6061cc87ca3c28c41a6
F3BBG_N015_A0_Q001_R044:NULL:PRIMARY,F3BBG_N015_A0_Q001_R044,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,5fe76d746483f650559de2ca51cecf26d2ca80872d9c31209888033e7dd886ce,036e9943201fe003a03c82826e304163fe35b53bb4f86cae9ac6bd28271ea7d1
F3BBG_N015_A0_Q001_R044:POS:PRIMARY,F3BBG_N015_A0_Q001_R044,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,5fe76d746483f650559de2ca51cecf26d2ca80872d9c31209888033e7dd886ce,036e9943201fe003a03c82826e304163fe35b53bb4f86cae9ac6bd28271ea7d1
F3BBG_N015_A0_Q001_R044:NULL:INTERNALMASK,F3BBG_N015_A0_Q001_R044,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,false,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,5fe76d746483f650559de2ca51cecf26d2ca80872d9c31209888033e7dd886ce,036e9943201fe003a03c82826e304163fe35b53bb4f86cae9ac6bd28271ea7d1
F3BBG_N015_A0_Q001_R044:POS:INTERNALMASK,F3BBG_N015_A0_Q001_R044,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,false,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,5fe76d746483f650559de2ca51cecf26d2ca80872d9c31209888033e7dd886ce,036e9943201fe003a03c82826e304163fe35b53bb4f86cae9ac6bd28271ea7d1
F3BBG_N015_A0_Q001_R044:NULL:PEAKMASK,F3BBG_N015_A0_Q001_R044,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,false,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,5fe76d746483f650559de2ca51cecf26d2ca80872d9c31209888033e7dd886ce,036e9943201fe003a03c82826e304163fe35b53bb4f86cae9ac6bd28271ea7d1
F3BBG_N015_A0_Q001_R044:POS:PEAKMASK,F3BBG_N015_A0_Q001_R044,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,false,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,5fe76d746483f650559de2ca51cecf26d2ca80872d9c31209888033e7dd886ce,036e9943201fe003a03c82826e304163fe35b53bb4f86cae9ac6bd28271ea7d1
F3BBG_N015_A0_Q001_R045:NULL:PRIMARY,F3BBG_N015_A0_Q001_R045,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,NOT_APPLICABLE,false,false,false,false,false,e03ee0fc5504ab93e4eaddedb21bd914efeaf47f5850de443bcdbab58ce15a8d,74c9cfd3a281edd7a9f708864de3cff99c735455cbfad11fa62a7f4dfca5395f
F3BBG_N015_A0_Q001_R045:POS:PRIMARY,F3BBG_N015_A0_Q001_R045,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.01,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,e03ee0fc5504ab93e4eaddedb21bd914efeaf47f5850de443bcdbab58ce15a8d,74c9cfd3a281edd7a9f708864de3cff99c735455cbfad11fa62a7f4dfca5395f
