rendered_value_id,artifact_id,panel_or_table_location,displayed_label,displayed_value,source_id,source_artifact,source_locator,source_value,transformation,exact_match_status
M1RV0369,M1F05,Panel A,point 93,true=46.250517117317536; recovered=47.01778363670819,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 93:true_period_s,recovered_period_s",true=46.250517117317536; recovered=47.01778363670819,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0370,M1F05,Panel B,point 93,true=46.250517117317536; relative_error=0.01658936088096982,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 93:true_period_s,relative_period_error",true=46.250517117317536; relative_error=0.01658936088096982,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0371,M1F05,Panel A,point 94,true=48.655514233474754; recovered=48.786187295728055,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 94:true_period_s,recovered_period_s",true=48.655514233474754; recovered=48.786187295728055,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0372,M1F05,Panel B,point 94,true=48.655514233474754; relative_error=0.002685678371957244,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 94:true_period_s,relative_period_error",true=48.655514233474754; relative_error=0.002685678371957244,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0373,M1F05,Panel A,point 95,true=40.10756003744539; recovered=40.0,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 95:true_period_s,recovered_period_s",true=40.10756003744539; recovered=40.0,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0374,M1F05,Panel B,point 95,true=40.10756003744539; relative_error=0.0026817896013860676,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 95:true_period_s,relative_period_error",true=40.10756003744539; relative_error=0.0026817896013860676,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0375,M1F05,Panel A,point 96,true=50.29110263102367; recovered=50.20968738502884,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 96:true_period_s,recovered_period_s",true=50.29110263102367; recovered=50.20968738502884,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0376,M1F05,Panel B,point 96,true=50.29110263102367; relative_error=0.0016188797169979425,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 96:true_period_s,relative_period_error",true=50.29110263102367; relative_error=0.0016188797169979425,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0377,M1F05,Panel A,point 97,true=49.80086170056648; recovered=51.11160315849428,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 97:true_period_s,recovered_period_s",true=49.80086170056648; recovered=51.11160315849428,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0378,M1F05,Panel B,point 97,true=49.80086170056648; relative_error=0.026319654182065985,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 97:true_period_s,relative_period_error",true=49.80086170056648; relative_error=0.026319654182065985,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0379,M1F05,Panel A,point 98,true=60.037814323358845; recovered=60.61359566009634,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 98:true_period_s,recovered_period_s",true=60.037814323358845; recovered=60.61359566009634,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0380,M1F05,Panel B,point 98,true=60.037814323358845; relative_error=0.009590311426668203,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 98:true_period_s,relative_period_error",true=60.037814323358845; relative_error=0.009590311426668203,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0381,M1F05,Panel A,point 99,true=40.587751440174436; recovered=40.0,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 99:true_period_s,recovered_period_s",true=40.587751440174436; recovered=40.0,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0382,M1F05,Panel B,point 99,true=40.587751440174436; relative_error=0.014481005212638367,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 99:true_period_s,relative_period_error",true=40.587751440174436; relative_error=0.014481005212638367,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0383,M1F05,Panel A,point 100,true=70.76264481790481; recovered=72.81517108889095,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 100:true_period_s,recovered_period_s",true=70.76264481790481; recovered=72.81517108889095,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0384,M1F05,Panel B,point 100,true=70.76264481790481; relative_error=0.02900578795871677,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 100:true_period_s,relative_period_error",true=70.76264481790481; relative_error=0.02900578795871677,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0385,M1F05,Panel A,point 101,true=77.52216747806456; recovered=79.90770583516174,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 101:true_period_s,recovered_period_s",true=77.52216747806456; recovered=79.90770583516174,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0386,M1F05,Panel B,point 101,true=77.52216747806456; relative_error=0.030772338218899516,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 101:true_period_s,relative_period_error",true=77.52216747806456; relative_error=0.030772338218899516,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0387,M1F05,Panel A,point 102,true=47.715161847828696; recovered=48.900509819511356,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 102:true_period_s,recovered_period_s",true=47.715161847828696; recovered=48.900509819511356,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0388,M1F05,Panel B,point 102,true=47.715161847828696; relative_error=0.024842166007168216,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 102:true_period_s,relative_period_error",true=47.715161847828696; relative_error=0.024842166007168216,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0389,M1F05,Panel A,point 103,true=63.20090429363795; recovered=65.03048181725258,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 103:true_period_s,recovered_period_s",true=63.20090429363795; recovered=65.03048181725258,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0390,M1F05,Panel B,point 103,true=63.20090429363795; relative_error=0.02894859724022657,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 103:true_period_s,relative_period_error",true=63.20090429363795; relative_error=0.02894859724022657,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0391,M1F05,Panel A,point 104,true=44.3208093597128; recovered=43.43820213602214,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 104:true_period_s,recovered_period_s",true=44.3208093597128; recovered=43.43820213602214,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0392,M1F05,Panel B,point 104,true=44.3208093597128; relative_error=0.019914059252106917,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 104:true_period_s,relative_period_error",true=44.3208093597128; relative_error=0.019914059252106917,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0393,M1F05,Panel A,point 105,true=44.65366349358203; recovered=43.97034118741542,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 105:true_period_s,recovered_period_s",true=44.65366349358203; recovered=43.97034118741542,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0394,M1F05,Panel B,point 105,true=44.65366349358203; relative_error=0.015302715448304064,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 105:true_period_s,relative_period_error",true=44.65366349358203; relative_error=0.015302715448304064,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0395,M1F05,Panel A,point 106,true=99.54053013117922; recovered=97.70100674607001,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 106:true_period_s,recovered_period_s",true=99.54053013117922; recovered=97.70100674607001,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0396,M1F05,Panel B,point 106,true=99.54053013117922; relative_error=0.018480144547000164,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 106:true_period_s,relative_period_error",true=99.54053013117922; relative_error=0.018480144547000164,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0397,M1F05,Panel A,point 107,true=75.927830437514; recovered=77.65926070674315,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 107:true_period_s,recovered_period_s",true=75.927830437514; recovered=77.65926070674315,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0398,M1F05,Panel B,point 107,true=75.927830437514; relative_error=0.0228036315439575,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 107:true_period_s,relative_period_error",true=75.927830437514; relative_error=0.0228036315439575,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0399,M1F05,Panel A,point 108,true=62.81838293604479; recovered=64.31907614411826,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 108:true_period_s,recovered_period_s",true=62.81838293604479; recovered=64.31907614411826,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0400,M1F05,Panel B,point 108,true=62.81838293604479; relative_error=0.023889395714011226,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 108:true_period_s,relative_period_error",true=62.81838293604479; relative_error=0.023889395714011226,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0401,M1F05,Panel A,point 109,true=57.37549262552661; recovered=57.41744382826363,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 109:true_period_s,recovered_period_s",true=57.37549262552661; recovered=57.41744382826363,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0402,M1F05,Panel B,point 109,true=57.37549262552661; relative_error=0.0007311693689642186,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 109:true_period_s,relative_period_error",true=57.37549262552661; relative_error=0.0007311693689642186,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0403,M1F05,Panel A,point 110,true=46.923605648858754; recovered=47.77767346383567,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 110:true_period_s,recovered_period_s",true=46.923605648858754; recovered=47.77767346383567,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0404,M1F05,Panel B,point 110,true=46.923605648858754; relative_error=0.018201240146976792,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 110:true_period_s,relative_period_error",true=46.923605648858754; relative_error=0.018201240146976792,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0405,M1F05,Panel A,point 111,true=56.23548121927997; recovered=56.04211603553087,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 111:true_period_s,recovered_period_s",true=56.23548121927997; recovered=56.04211603553087,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0406,M1F05,Panel B,point 111,true=56.23548121927997; relative_error=0.0034384907812046476,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 111:true_period_s,relative_period_error",true=56.23548121927997; relative_error=0.0034384907812046476,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0407,M1F05,Panel A,point 112,true=48.481641650957904; recovered=49.57904293516339,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 112:true_period_s,recovered_period_s",true=48.481641650957904; recovered=49.57904293516339,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0408,M1F05,Panel B,point 112,true=48.481641650957904; relative_error=0.022635398613483345,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 112:true_period_s,relative_period_error",true=48.481641650957904; relative_error=0.022635398613483345,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0409,M1F05,Panel A,point 113,true=71.0627010314957; recovered=70.12606451487102,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 113:true_period_s,recovered_period_s",true=71.0627010314957; recovered=70.12606451487102,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0410,M1F05,Panel B,point 113,true=71.0627010314957; relative_error=0.01318042380924363,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 113:true_period_s,relative_period_error",true=71.0627010314957; relative_error=0.01318042380924363,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0411,M1F05,Panel A,point 114,true=76.2340616423353; recovered=75.14332640828863,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 114:true_period_s,recovered_period_s",true=76.2340616423353; recovered=75.14332640828863,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0412,M1F05,Panel B,point 114,true=76.2340616423353; relative_error=0.014307715088880353,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 114:true_period_s,relative_period_error",true=76.2340616423353; relative_error=0.014307715088880353,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0413,M1F05,Panel A,point 115,true=94.39271871048345; recovered=93.25465451197327,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 115:true_period_s,recovered_period_s",true=94.39271871048345; recovered=93.25465451197327,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0414,M1F05,Panel B,point 115,true=94.39271871048345; relative_error=0.012056694775375541,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 115:true_period_s,relative_period_error",true=94.39271871048345; relative_error=0.012056694775375541,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0415,M1F05,Panel A,point 116,true=46.20131807445682; recovered=45.85984667648258,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 116:true_period_s,recovered_period_s",true=46.20131807445682; recovered=45.85984667648258,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0416,M1F05,Panel B,point 116,true=46.20131807445682; relative_error=0.007390944938495748,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 116:true_period_s,relative_period_error",true=46.20131807445682; relative_error=0.007390944938495748,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0417,M1F05,Panel A,point 117,true=41.33247616628348; recovered=40.0,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 117:true_period_s,recovered_period_s",true=41.33247616628348; recovered=40.0,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0418,M1F05,Panel B,point 117,true=41.33247616628348; relative_error=0.03223799515235505,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 117:true_period_s,relative_period_error",true=41.33247616628348; relative_error=0.03223799515235505,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0419,M1F05,Panel A,point 118,true=48.773533532389415; recovered=48.266833433741574,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 118:true_period_s,recovered_period_s",true=48.773533532389415; recovered=48.266833433741574,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0420,M1F05,Panel B,point 118,true=48.773533532389415; relative_error=0.010388833081190483,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 118:true_period_s,relative_period_error",true=48.773533532389415; relative_error=0.010388833081190483,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0421,M1F05,Panel A,point 119,true=47.408112434411485; recovered=48.595475225128695,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 119:true_period_s,recovered_period_s",true=47.408112434411485; recovered=48.595475225128695,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0422,M1F05,Panel B,point 119,true=47.408112434411485; relative_error=0.025045561397533184,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 119:true_period_s,relative_period_error",true=47.408112434411485; relative_error=0.025045561397533184,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0423,M1F05,Panel A,point 120,true=79.939148106013; recovered=82.3110462796862,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 120:true_period_s,recovered_period_s",true=79.939148106013; recovered=82.3110462796862,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0424,M1F05,Panel B,point 120,true=79.939148106013; relative_error=0.02967129660335708,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 120:true_period_s,relative_period_error",true=79.939148106013; relative_error=0.02967129660335708,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0425,M1F05,Panel A,point 121,true=57.78220412142459; recovered=59.441326693239496,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 121:true_period_s,recovered_period_s",true=57.78220412142459; recovered=59.441326693239496,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0426,M1F05,Panel B,point 121,true=57.78220412142459; relative_error=0.028713383247347124,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 121:true_period_s,relative_period_error",true=57.78220412142459; relative_error=0.028713383247347124,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0427,M1F05,Panel A,point 122,true=66.8242229579672; recovered=68.5676442320174,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 122:true_period_s,recovered_period_s",true=66.8242229579672; recovered=68.5676442320174,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0428,M1F05,Panel B,point 122,true=66.8242229579672; relative_error=0.026089660259077427,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 122:true_period_s,relative_period_error",true=66.8242229579672; relative_error=0.026089660259077427,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0429,M1F05,Panel A,point 123,true=123.0112453966247; recovered=123.21436703598471,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 123:true_period_s,recovered_period_s",true=123.0112453966247; recovered=123.21436703598471,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0430,M1F05,Panel B,point 123,true=123.0112453966247; relative_error=0.0016512444752923346,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 123:true_period_s,relative_period_error",true=123.0112453966247; relative_error=0.0016512444752923346,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0431,M1F05,Panel A,point 124,true=116.8625612402579; recovered=115.9675956722372,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 124:true_period_s,recovered_period_s",true=116.8625612402579; recovered=115.9675956722372,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0432,M1F05,Panel B,point 124,true=116.8625612402579; relative_error=0.007658274459522992,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 124:true_period_s,relative_period_error",true=116.8625612402579; relative_error=0.007658274459522992,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0433,M1F05,Panel A,point 125,true=82.81438134030883; recovered=85.18444517541256,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 125:true_period_s,recovered_period_s",true=82.81438134030883; recovered=85.18444517541256,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0434,M1F05,Panel B,point 125,true=82.81438134030883; relative_error=0.02861898859528324,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 125:true_period_s,relative_period_error",true=82.81438134030883; relative_error=0.02861898859528324,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0435,M1F05,Panel A,point 126,true=67.82293568550072; recovered=69.66585423683289,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 126:true_period_s,recovered_period_s",true=67.82293568550072; recovered=69.66585423683289,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0436,M1F05,Panel B,point 126,true=67.82293568550072; relative_error=0.02717249751437909,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 126:true_period_s,relative_period_error",true=67.82293568550072; relative_error=0.02717249751437909,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0437,M1F05,Panel A,point 127,true=65.71871865183611; recovered=67.62563111592321,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 127:true_period_s,recovered_period_s",true=65.71871865183611; recovered=67.62563111592321,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0438,M1F05,Panel B,point 127,true=65.71871865183611; relative_error=0.02901627577660969,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 127:true_period_s,relative_period_error",true=65.71871865183611; relative_error=0.02901627577660969,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0439,M1F05,Panel A,point 128,true=106.97804456380233; recovered=108.16931963012833,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 128:true_period_s,recovered_period_s",true=106.97804456380233; recovered=108.16931963012833,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0440,M1F05,Panel B,point 128,true=106.97804456380233; relative_error=0.011135696779496811,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 128:true_period_s,relative_period_error",true=106.97804456380233; relative_error=0.011135696779496811,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0441,M1F05,Panel A,point 129,true=44.09472472258684; recovered=43.247617544300155,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 129:true_period_s,recovered_period_s",true=44.09472472258684; recovered=43.247617544300155,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0442,M1F05,Panel B,point 129,true=44.09472472258684; relative_error=0.019211077597515124,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 129:true_period_s,relative_period_error",true=44.09472472258684; relative_error=0.019211077597515124,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0443,M1F05,Panel A,point 130,true=129.05266698239348; recovered=125.8976942381746,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 130:true_period_s,recovered_period_s",true=129.05266698239348; recovered=125.8976942381746,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0444,M1F05,Panel B,point 130,true=129.05266698239348; relative_error=0.024447171980175434,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 130:true_period_s,relative_period_error",true=129.05266698239348; relative_error=0.024447171980175434,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0445,M1F05,Panel A,point 131,true=77.07880794293158; recovered=77.49114442890172,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 131:true_period_s,recovered_period_s",true=77.07880794293158; recovered=77.49114442890172,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0446,M1F05,Panel B,point 131,true=77.07880794293158; relative_error=0.0053495441480547285,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 131:true_period_s,relative_period_error",true=77.07880794293158; relative_error=0.0053495441480547285,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0447,M1F05,Panel A,point 132,true=45.251304228053954; recovered=45.088967894167965,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 132:true_period_s,recovered_period_s",true=45.251304228053954; recovered=45.088967894167965,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0448,M1F05,Panel B,point 132,true=45.251304228053954; relative_error=0.0035874398905246805,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 132:true_period_s,relative_period_error",true=45.251304228053954; relative_error=0.0035874398905246805,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0449,M1F05,Panel A,point 133,true=65.36521448173762; recovered=66.1092062637071,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 133:true_period_s,recovered_period_s",true=65.36521448173762; recovered=66.1092062637071,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0450,M1F05,Panel B,point 133,true=65.36521448173762; relative_error=0.011382075127701657,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 133:true_period_s,relative_period_error",true=65.36521448173762; relative_error=0.011382075127701657,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0451,M1F05,Panel A,point 134,true=64.06792105336238; recovered=64.51029613108679,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 134:true_period_s,recovered_period_s",true=64.06792105336238; recovered=64.51029613108679,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0452,M1F05,Panel B,point 134,true=64.06792105336238; relative_error=0.00690478277507945,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 134:true_period_s,relative_period_error",true=64.06792105336238; relative_error=0.00690478277507945,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0453,M1F05,Panel A,point 135,true=86.1518664492675; recovered=86.5156281547472,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 135:true_period_s,recovered_period_s",true=86.1518664492675; recovered=86.5156281547472,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0454,M1F05,Panel B,point 135,true=86.1518664492675; relative_error=0.004222331105199128,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 135:true_period_s,relative_period_error",true=86.1518664492675; relative_error=0.004222331105199128,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0455,M1F05,Panel A,point 136,true=45.00366274722606; recovered=45.47196717801435,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 136:true_period_s,recovered_period_s",true=45.00366274722606; recovered=45.47196717801435,direct source coordinate pair,EXACT_SOURCE_PAIR
