block_id,n_samples,duration_s,red_noise_alpha,alpha_code,data_seed,peak_index,phase_rad,time_sha256,flare_sha256,noise_sha256,phase_float64_sha256,noise_mean,noise_std_ddof1,all_finite,generation_status,error
B_N060_A0_S03,60,1180,0,0,3,12,1.2575169008837097,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,c8da66aebddd1f4b06ac7d82710aef989dd3a6409739763a696242dab3c4127d,eeb9cd6bd5733d6037779df89e220718ebf2933b35b3b8b407761a803a2de947,-5.7824115865893569e-20,0.0050000000000000001,True,OK,
B_N060_A0_S04,60,1180,0,0,4,12,4.5644834793243412,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,21027bf163a957fd22777fd7f618649ab9327c57f77c68c4cda69ae3707e0d3e,5f6751b9a0d18db0bf11ff0bd2358d426518587901c87b28f8d8b726126d869c,-5.0596101382656874e-20,0.0049999999999999992,True,OK,
B_N060_A0_S05,60,1180,0,0,5,12,3.3566841622474226,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,a6eebe10fc01249764d093bef90966160dca27edd79bfcc814bf86cd311818c1,f1f9cb4a18d7991ad76b1b5ba799b07fe8d7b0625c1f6564f6472bbf14e8dc99,4.336808689942018e-20,0.0049999999999999992,True,OK,
B_N060_A0_S06,60,1180,0,0,6,12,5.2595434389749558,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,bca7b759dbcbb9211221d820fd704216120fcda22cf63a37551c2529ffbcc0ff,39e6c2c5beaa1f189eec35ae620651e5a6b0e7d9d668bff371dc03823f506fd8,-3.2526065174565132e-20,0.005000000000000001,True,OK,
B_N060_A0_S07,60,1180,0,0,7,12,0.030765136950990361,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,316a224ea1acc901eb0a4fdce0fb10788305140d6e6400f64f555d45319df6f9,4ea8ed6fb5abd66e55e4723f86bac76bceebd631cd3dc3c69fa7d1711b77888e,-2.8912057932946785e-20,0.0050000000000000001,True,OK,
B_N060_A0_S08,60,1180,0,0,8,12,5.4243354357440632,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,5402d65ad6a694acde981a41337d6849b2cafc329debabdd8ac3bf943d65bf14,dc62d2e85f1d4c5d4072bfff9490a2a90796b41db1c2136a7ec2418525d8016c,0,0.005000000000000001,True,OK,
B_N060_A0_S09,60,1180,0,0,9,12,4.3874390143552899,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,8e8e3df36fc1a54ae01182cc80816ab837850d388e2cc5088b2507bc3a846e2c,823caad3083b57b5809817dd48bc5283faa9729b8a2efdc59066c8ebeaf31ad7,-1.3010426069826053e-19,0.0049999999999999992,True,OK,
B_N060_A0_S10,60,1180,0,0,10,12,1.1526436071247774,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,d9b56babc0ab26946f2a49803588262e48ce8ba5ec49495e1a22f6c432a94536,21b2037709693eba7165f5ffb96542a98d186dc97599b7399e6b873e9e2f11ac,8.673617379884036e-20,0.005000000000000001,True,OK,
B_N060_A0_S11,60,1180,0,0,11,12,3.9267120008010821,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,42ace0eac7506172b0523822b383075d91e6defcd5d607652e98dd1b76a918ee,17c203fffe1782e216b254711cc35b489b22eae118a2355924a0c958528329a0,1.4456028966473392e-20,0.005000000000000001,True,OK,
B_N060_A0_S12,60,1180,0,0,12,12,0.50618760436378885,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,2e07721674341484af6222697017b1bc958f74e7c75390ad4701bb51f5f5e17e,94dab917da5eeebd080cc6e4c48b2afa68fb5d70cbd7220535158f7f1cdbe13c,1.7347234759768072e-19,0.0050000000000000001,True,OK,
B_N060_A0_S13,60,1180,0,0,13,12,1.8177560585028638,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,cadebbe3e3fe8c90087bb61fe3cdd07bd4cf78a6808eaef235e29eaf34759614,b590f685d75220f1e5aa0c1ba97d6eef6403ad7311dfe9358fac105bf2917ab1,5.7824115865893569e-20,0.0050000000000000001,True,OK,
B_N060_A0_S14,60,1180,0,0,14,12,5.5106412578860438,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,6d0bc0408f3b54096bb8f382cb5db4b3307f0fd9b6b1eaccae8c93707b85e752,19e377850a30ae65c63d7e56b9d7234fa973e3312c3fb3c5ac38107bc1f7f1cc,-8.673617379884036e-20,0.005000000000000001,True,OK,
B_N060_A0_S15,60,1180,0,0,15,12,6.1036826269858961,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,4daa94c31b51bc10177b05648b78bc44011b27b66b20d3d6bf641c520cc693dd,ebbd52e31a3869f93e21836762914da88f8e304693136cf57c4fbd612932d57d,1.3010426069826053e-19,0.005000000000000001,True,OK,
B_N060_A0_S16,60,1180,0,0,16,12,0.45636483664742133,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,7d5a567b74b09be5927ce594c6e6378277c73370f069385d605d8b4b8997ec39,1047e6f1450896e3d6c607db3aae54a939c4871cfafa5b6f0cd2e2d0336c0383,-4.336808689942018e-20,0.005000000000000001,True,OK,
B_N060_A0_S17,60,1180,0,0,17,12,3.5559178727825396,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,6488ed63c2a7af4cbbf0d587b9cf3e10871ee993b6c655ac10e43187fc294e92,330dfc5f89094775416f0684d132cea1fefecb9d19efa022c4b61941463a2a01,2.8912057932946785e-20,0.0049999999999999992,True,OK,
B_N060_A0_S18,60,1180,0,0,18,12,1.9013155115870237,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,9d295fcc579a7cb527da2d4ef7d332147ae8808d428e024100fb95b789217249,e59ad75f9b4a17000ab8bb8915bd6024218c47ccc300c70212447a76361b921c,2.8912057932946785e-20,0.0050000000000000001,True,OK,
B_N060_A0_S19,60,1180,0,0,19,12,4.6092148376474915,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,4fb6fe43bce5c20ebe6b721506d0cf9c34f0b995999117124b60ba004cf5453e,5b67196538bd374588fde2af55df203dffdc60c4352d61886a18a6f6fcf1d38d,1.4456028966473392e-20,0.0050000000000000001,True,OK,
B_N060_A0_S20,60,1180,0,0,20,12,1.6070890747436946,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,fd0bc605264f0bf73e2f06d822ed9088fbe026d23d2213a971a498336e49db70,3376c893c2663aad8e5dce0f000f78a79d01ab1fa4be66d5781979b89187e3b3,1.3010426069826053e-19,0.0050000000000000001,True,OK,
B_N060_A0_S21,60,1180,0,0,21,12,3.6823149771162385,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,a795990414a088db5acaa90bfa359e5aead9bfd37bf5f209083560f288ee3bdd,00e03c6b8d2bbdcd07a0abd540d9db5c776ee92eff8a478bf90d4733f225d436,-1.0119220276531375e-19,0.0050000000000000001,True,OK,
B_N060_A0_S22,60,1180,0,0,22,12,5.4800772945330714,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,6bf6c6999341e76c77d8234095ce585ed1e431e239ef999d3a1e9ef27995b0f0,bc5f6bd9f1551e161f06ab6354c7a4bef271d5a9c281c51034368f55b93be294,1.4456028966473392e-20,0.005000000000000001,True,OK,
B_N060_A0_S23,60,1180,0,0,23,12,2.7627418459812052,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,fc21d80aed54a32d2ddb8b9ecf80cd1d5be2edd964479364de3c3d20874c76c5,16d4093b4fae06e5f06a161892fe4a157f9204d117ec44128d8c15bc65d349e8,-2.5298050691328437e-20,0.0050000000000000001,True,OK,
B_N060_A0_S24,60,1180,0,0,24,12,0.043454254746458483,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,2f27939106b94d0cd1906078db0057d1d0da765cb00e07733af716b00d773b53,0dfe768cb612ff55aea689e7aa7d38cd60ee35da90e3662b1a5feddf68b75bb1,-1.0119220276531375e-19,0.0049999999999999992,True,OK,
B_N060_A0_S25,60,1180,0,0,25,12,0.39655198137884212,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,9a30ade9a0b86f192d753f8384c66d6e6029af104d5003d6c9aa07c1720f9a0c,c507ba1d637f374d4601fc188302519f1fb409e2b9cfcc220afa3f05f41a6d1d,1.8792837656415411e-19,0.005000000000000001,True,OK,
B_N060_A0_S26,60,1180,0,0,26,12,1.7994705079064119,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,0100459472fe8929a2300daa24f487e2a0233f14453d4c42a05359d8992c34f2,1412134ecf8731a17a960fbea8cf8b6ce3adbafdcafb52e24e3eb7e345bebc23,-1.1564823173178714e-19,0.0050000000000000018,True,OK,
B_N060_A0_S27,60,1180,0,0,27,12,3.5929625377737637,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,a981dcc9e475ed5fa675e2f16dc6c881ca908ac028f6cf31206771d5dd954f85,cef9aa8afd551bbd65f71cc9eebdcbabf287c79055e1d3fe3cc5880d81e05c7d,1.4456028966473392e-20,0.005000000000000001,True,OK,
B_N060_A0_S28,60,1180,0,0,28,12,6.1598787341283767,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,2914be4a63d0551f364f68d76a6cda350eefc01dd8d9764ecbf02bc25a05f206,69f6faf50c69bcf74d30e8a1eef2624c037c9ed92b866371154c89a6390ae334,0,0.0050000000000000001,True,OK,
B_N060_A0_S29,60,1180,0,0,29,12,5.6617390683676128,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,0e815e61ff249d1075fcf3c627d3a12471ecb6df775419aed3228d7ee4c31eba,ef058a4ab1893c31ded4d500f9b4b5be424caab0ef3ed792a840f5155898f001,-3.6140072416183479e-20,0.005000000000000001,True,OK,
B_N060_A0_S30,60,1180,0,0,30,12,4.9570373784932746,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,9c136c0b0dd81cb2428d496894f866cac6ed5297cfef2de40c8ca85d33016ecc,9ebbba45dc2dc592239cb351c88f2ca286cb1464ad779c90462ea2bb8c32e289,-2.168404344971009e-20,0.0050000000000000001,True,OK,
B_N060_A0_S31,60,1180,0,0,31,12,1.6489652738689651,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,cb701f85b098e24f55f5b405bd501fe7e57b323545309eca11da38dcf3f9334e,4f9d81df0fb354e49736c43058b814bdb9656392c4f99f2d3005015398d027f2,-2.168404344971009e-20,0.0050000000000000001,True,OK,
B_N060_A0_S32,60,1180,0,0,32,12,6.0475131918609399,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,7d28925842208db88a4c10531b6ebee152be1f39d05e8600cafa0a54906b11d2,3778f62b8e986429b5cd89c221f03c9371d66c79425b8cd94cd8ab64e96fbb84,-1.1564823173178714e-19,0.0050000000000000001,True,OK,
B_N060_A0_S33,60,1180,0,0,33,12,3.486464445262262,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,4c5d53b330c5defe6d0be7467c1f39e1561ca4a24b2efe3c9dff373ac23f6a14,fce325d1195484bac27f9a212af46eed79e60760a17a067ec95712cd62a8cd31,1.4456028966473392e-20,0.0050000000000000001,True,OK,
B_N060_A0_S34,60,1180,0,0,34,12,5.8710106237074857,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,4a61b965a3a5e4e34d65dd56040648b7ddffd92429f9f60af26448d9ebdc525e,aa173fb3f50e59f3f452875561253a26541256cf360a42833207894703454693,3.2526065174565132e-20,0.005000000000000001,True,OK,
B_N060_A0_S35,60,1180,0,0,35,12,0.16647528957487584,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,7681187328d6a5a9b0c52d400fe5c8888cf293064cea8d6673266ef3cdfa4a78,cffae3efafc301ef1bfdd62fa0a0e36346a3d18932ed5702a695d5c54184f59a,1.1564823173178714e-19,0.0050000000000000001,True,OK,
B_N060_A0_S36,60,1180,0,0,36,12,4.2772082168470833,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,633da31945ea08d871c5e86f8f037be79f16ad56f5710ad187bf38daf388ca27,8dac0dbcab20ce5d792a42f905d27a693822749d9138508e6aa17199a348a9a9,2.168404344971009e-20,0.0050000000000000001,True,OK,
B_N060_A0_S37,60,1180,0,0,37,12,3.0901025599569585,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,c263126674c1147b397f149c10cacab5c430096b5ade7ca7eb9b2309fd1af6eb,53a4ba651557438a89849ca847dc8da74931d4fc2cde2a528546a0fdd4ef263d,-1.5901631863120731e-19,0.0050000000000000001,True,OK,
B_N060_A0_S38,60,1180,0,0,38,12,3.2842029852229833,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,9856e948f3d1e8ceb76bf7eff806fb3cbc5992fb5208955e2bb4cf934a88d772,65d5f1db502a5bbc779c683398b1ddddee000982eedf11e79fddfba6272668a7,7.7701155694794485e-20,0.0050000000000000001,True,OK,
B_N060_A0_S39,60,1180,0,0,39,12,2.7548184593536389,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,f120ef6a2ff0b253dd4b455a03d93bcd340b4fc4adba2d00eb897bf3a9b7d6a3,886d6c949e861eacaa3d001b1e8feb437cc79edc306ac3a4893db96cc5f7f5c0,-5.0596101382656874e-20,0.0050000000000000001,True,OK,
B_N060_A1_S00,60,1180,1,1,0,12,4.3680038028723951,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,ad3fa05b019ca9bb1460c79130d596677321a9f56de6beb176fd99574005c7b2,c7df8499d59b2492abd68d5085f7d075ed245081025a06ed60c506ab6f095632,-6.5052130349130264e-20,0.005000000000000001,True,OK,
B_N060_A1_S01,60,1180,1,1,1,12,1.1636827273924621,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,630e9895e61ae4413a7d36fd5e03002e70cc0880d4b055257691eb3d04010c92,d6d767e199e2188940343f54c6e4d120e7cc1a02f2919aee5263bba7746076d3,1.8070036208091741e-19,0.005000000000000001,True,OK,
B_N060_A1_S02,60,1180,1,1,2,12,6.1484587525026351,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,9ed18b9aa4adac288b3da284d7ab799909fe1d002dbf8b0d9caadc2ce245dc4f,487f0e874e30f78460a577ab35b987229f07b9a56c7cc60e60cf49aef445790a,-1.7347234759768072e-19,0.005000000000000001,True,OK,
B_N060_A1_S03,60,1180,1,1,3,12,4.6734898364554018,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,0aa198bdaf5a03ef6f1168e270dba8ef070dcdafad27d591a0a0ec8af426d594,1f7fbbcfb715928c1896fe6b7d6af19146c0559230bd06212376c48af1ee818f,1.1564823173178714e-19,0.0050000000000000001,True,OK,
B_N060_A1_S04,60,1180,1,1,4,12,2.4785765767803571,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,1998c7f0ca37d2cc08df62e667b46d4dd5d619b3dcc3aff7001b66c68390572e,59e1ac26948e096fd98e27c95cbb602a8de41bdf9c2a8d0f645dc282f726d317,1.4456028966473392e-20,0.0050000000000000001,True,OK,
B_N060_A1_S05,60,1180,1,1,5,12,4.4425004615829229,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,ff4c467ff7657b4367271adf3cd8d9d6c911ae71febf033b2917be128e12bfd8,863d3acfe8e4d0077d11a4b323fb2dfa07f2ba881cf7aa886868b5b6a7a26703,-9.7578195523695401e-20,0.005000000000000001,True,OK,
B_N060_A1_S06,60,1180,1,1,6,12,4.7097616572597696,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,5dcf93a3cf2833a174c881e4d8e1a1e2e220b4118900c575a8f735af2692dd43,4752aaaebbd0745463689dc92194501845b877ea4cade3042824d93e3948dedb,-5.7824115865893569e-20,0.0050000000000000001,True,OK,
B_N060_A1_S07,60,1180,1,1,7,12,5.4571251640609706,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,e8ccd1f3f9c98c293dcffc52e466bad576311762816ef187db315612e3b5b825,6b210313eb17b8ca7aee03d1427f3867afdc0b97c3b0a71542ecbe115d4b9913,-7.2280144832366958e-20,0.0050000000000000001,True,OK,
B_N060_A1_S08,60,1180,1,1,8,12,4.6251428487449084,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,5ad1d7d271a8b2b88959997b288733169b41b44ddad553ad553f97d1cf0ded71,fbbf9f057797a0b462347c218517c1af361caaedf54f968ac6f788cc1b836b7a,-1.4456028966473392e-20,0.0050000000000000001,True,OK,
B_N060_A1_S09,60,1180,1,1,9,12,2.2775816894131897,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,823df00b36f90f46f749057040d61a4bedfc06551832f8f9d17789f9f0906095,401560854c6893ba75e20bd8d65a8b341dd745175a1cdb328a6f7bc7da651fc4,1.4456028966473392e-19,0.0050000000000000001,True,OK,
B_N060_A1_S10,60,1180,1,1,10,12,5.8561253647860418,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,53a96061a6613a8fa43fd29fad5c7ea14a8dba76e7b6b45d5ee8d770edbea175,f6bc34acccdccb355a19f533b7767231894836cff9d1352a03fd465647eca7c4,-9.3964188282077054e-20,0.0050000000000000001,True,OK,
B_N060_A1_S11,60,1180,1,1,11,12,5.5527650736233047,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,567165a4e12fa1bde23762b9acfd3729cf10c33a6b16c71b1db82fddedc552a4,211675fa1496de25f9160c3ba51ecdf25bb242e12ee42f2cb20470086aa47c37,2.023844055306275e-19,0.0050000000000000001,True,OK,
B_N060_A1_S12,60,1180,1,1,12,12,1.4395210669827243,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,3d4d74dc495e2b9e7963503f11aa4e22ea303344ab26ef1f21bd9ca6bc6155b1,b4ad0fb6c538ded680eda1ce1a5aef804dc5975a55506009a0c76bddb4a594b6,0,0.0050000000000000001,True,OK,
B_N060_A1_S13,60,1180,1,1,13,12,5.2137944819270468,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,62d3946ee5901394fe21ce8669eb2389674aba294279e79e495f45ec1d4b315b,d62b2152cead97dbb90b92c31a14fd3bb293cf12356fe074861625c45113e804,-2.1684043449710089e-19,0.0049999999999999992,True,OK,
B_N060_A1_S14,60,1180,1,1,14,12,2.281077248918054,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,d528f50eb9c08e25a406b8663b8a84c83ef849a0bae1d9cd982fd6bc04252b55,99b895f0b136593e96b65adbc5723c7151e03e6f190f92818504994ae1cf054c,-9.0350181040458707e-20,0.0050000000000000001,True,OK,
B_N060_A1_S15,60,1180,1,1,15,12,3.8081080011331783,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,33c6dbf832e1f85cebc87849e8ff0c933207a08f827f88289b8a48af760823b6,e15dfc9298d6d4e2e3bad050eb5353f391c1179ab5457c998829f32d3594235f,-1.4456028966473392e-19,0.0050000000000000001,True,OK,
B_N060_A1_S16,60,1180,1,1,16,12,5.2008519115730554,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,ce4b33f14008485b23e9df632a26273ffb5658b1f5e652fd3efff062bffa6dff,abdd46912425ed3ddbab50f06fbf6e0e530a6df62e4f4298d3dd3090e19c58f4,3.2526065174565132e-20,0.0050000000000000001,True,OK,
B_N060_A1_S17,60,1180,1,1,17,12,0.83325819059655126,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,4893bd0bcd37cfca0c325d95046bc2ca525c281fca05e79228874735b5a24010,69178b47a26612367648e319a1065a4a43290e5c329f9730e768eb078b587d17,-1.1564823173178714e-19,0.0050000000000000001,True,OK,
B_N060_A1_S18,60,1180,1,1,18,12,3.7646989549401395,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,06617d5e2818eac146afe311cadf1554f5e3de2cb24a8ec10ee5a6be6440f468,d9bfb8f0605a1529a4fb0d36ab8397fe1713800a933086b4a4bd10ff9e9f2545,-1.4456028966473392e-19,0.0050000000000000001,True,OK,
B_N060_A1_S19,60,1180,1,1,19,12,6.1742954030109418,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,ca1f25c9c96ea42051416b7bf2d2186b57deca4df3985a6f2282eb634d977fa6,e8153d34f9dd18070ef0742b76fc9ecd9b7122e08151dde6454d8071ac80e927,1.4456028966473392e-19,0.0049999999999999992,True,OK,
B_N060_A1_S20,60,1180,1,1,20,12,1.4916973614084472,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,240457cf7b4d944710d011aaf4120159397796f7b2282dd1ac86fdcfeb75a8ca,79ccd41239f46b5ff0b55acb8030ebfb5d51962ce9c5b8e0574b1ab184daf2dc,2.6020852139652105e-19,0.005000000000000001,True,OK,
B_N060_A1_S21,60,1180,1,1,21,12,3.1740478825167782,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,5ab18aad2b70802e46273af4b68aeb9866e76b4d84d1a92c78f730927d4df946,1bbf572820bec2f2594c7a30d68cdaf91d4c5a2107455651f5d3a59e1348db82,-1.0119220276531375e-19,0.0049999999999999992,True,OK,
